"row_id","old_young_p_value","old_young_fold_change","old_young_fold_change_log2","old_young_p_value_minus_log10","feature_id","row_ID","row_mz_full","row_rt_full","id_sirius","rank_sirius","formulaRank_sirius","X.adducts_sirius","X.predictedFPs_sirius","ConfidenceScore_sirius","CSI.FingerIDScore_sirius","ZodiacScore_sirius","SiriusScore_sirius","molecularFormula_sirius","adduct_sirius","InChIkey2D_sirius","InChI_sirius","name_sirius","smiles_sirius","xlogp_sirius","pubchemids_sirius","links_sirius","dbflags_sirius","ionMass_sirius","retentionTimeInSeconds_sirius","molecularFormula_canopus","adduct_canopus","NPC.pathway_canopus","NPC.pathway.Probability_canopus","NPC.superclass_canopus","NPC.superclass.Probability_canopus","NPC.class_canopus","NPC.class.Probability_canopus","ClassyFire.most.specific.class_canopus","ClassyFire.most.specific.class.Probability_canopus","ClassyFire.level.5_canopus","ClassyFire.level.5.Probability_canopus","ClassyFire.subclass_canopus","ClassyFire.subclass.Probability_canopus","ClassyFire.class_canopus","ClassyFire.class.Probability_canopus","ClassyFire.superclass_canopus","ClassyFire.superclass.probability_canopus","ClassyFire.all.classifications_canopus","...1_metannot","rank_spec_metannot","msms_score_metannot","libname_metannot","structure_wikidata_metannot","structure_inchikey_metannot","structure_inchi_metannot","structure_smiles_metannot","structure_molecular_formula_metannot","adduct_metannot","structure_exact_mass_metannot","structure_nameTraditional_metannot","short_inchikey_metannot","structure_taxonomy_npclassifier_01pathway_metannot","structure_taxonomy_npclassifier_02superclass_metannot","structure_taxonomy_npclassifier_03class_metannot","organism_wikidata_metannot","organism_name_metannot","organism_taxonomy_ottid_metannot","organism_taxonomy_01domain_metannot","organism_taxonomy_02kingdom_metannot","organism_taxonomy_03phylum_metannot","organism_taxonomy_04class_metannot","organism_taxonomy_05order_metannot","organism_taxonomy_06family_metannot","organism_taxonomy_07tribe_metannot","organism_taxonomy_08genus_metannot","organism_taxonomy_09species_metannot","organism_taxonomy_10varietas_metannot","matched_domain_metannot","matched_kingdom_metannot","matched_phylum_metannot","matched_class_metannot","matched_order_metannot","matched_family_metannot","matched_tribe_metannot","matched_genus_metannot","matched_species_metannot","score_taxo_metannot","score_max_consistency_metannot","final_score_metannot","rank_final_metannot","component_id_metannot","structure_taxonomy_npclassifier_01pathway_consensus_metannot","freq_structure_taxonomy_npclassifier_01pathway_metannot","structure_taxonomy_npclassifier_02superclass_consensus_metannot","freq_structure_taxonomy_npclassifier_02superclass_metannot","structure_taxonomy_npclassifier_03class_consensus_metannot","freq_structure_taxonomy_npclassifier_03class_metannot"
"170","241_352.32_0.5_peak",0.853971622987796,0.141731655598763,-2.81876607639945,0.0685565604404684,241,"241_352.32_0.5_peak",352.32,0.5,"227_mapp_batch_00037_sirius_241",92,1,1,1,"0.5160868071020175",-28.789819900391,"N/A",143.720770267345,"C22H41NO2","[M + H]+","MWQCBVWCBTUPDQ","InChI=1S/C22H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(25)23-20-21-24/h6-7,9-10,24H,2-5,8,11-21H2,1H3,(H,23,25)","Anandamide (20:2, n-6)","CCCCCC=CCC=CCCCCCCCCCC(=O)NCCO",6.69999981,"5283444;49824003","PubChem:(5283444 49824003);PubMed;CHEBI:(73733)",98,352.321487426758,31.3163808,"C22H41NO2","[M + H]+","Fatty acids",0.998075246810913,"Fatty amides",0.9932000041008,"N-acyl ethanolamines (endocannabinoids)",0.963505327701569,"N-acyl amines",0.9964799284935,"N-acyl amines",0.9964799284935,"Fatty amides",0.997215986251831,"Fatty Acyls",0.989923894405365,"Lipids and lipid-like molecules",0.996058583259582,"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acylethanolamines; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",46,1,0.3037304,"ISDB","http://www.wikidata.org/entity/Q27144074","MWQCBVWCBTUPDQ-HZJYTTRNSA-N","InChI=1S/C22H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(25)23-20-21-24/h6-7,9-10,24H,2-5,8,11-21H2,1H3,(H,23,25)/b7-6-,10-9-","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)NCCO","C22H41NO2","nan",351.313729552,"N-cis-11,14-eicosadienoyl ethanolamine","MWQCBVWCBTUPDQ","Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","http://www.wikidata.org/entity/Q33244","Trypanosoma brucei",494245,"['Eukaryota']","['Unknown']","['Unknown']","['Unknown']","['Kinetoplastea']","['Unknown']","['Unknown']","['Trypanosoma']","['Trypanosoma brucei']",NA,"['Eukaryota']","nan","nan","nan","nan","nan",NA,"nan","nan",1,3,3.71492159366608,1,35,"Fatty acids",0.2,"Fatty amides",0.2,"N-acyl ethanolamines (endocannabinoids)",0.2
"171","243_148.13_2.3_peak",0.951650908641746,0.736032103441681,-0.442159401341453,0.0215223333951641,243,"243_148.13_2.3_peak",148.13,2.3,"94_mapp_batch_00037_sirius_243",247,1,1,1,"0.22590528415814948",-91.198603772054,"N/A",77.6968961545694,"C7H17NO2","[M + H]+","HHRGNKUNRVABBN","InChI=1S/C7H17NO2/c1-7(2)8(3-5-9)4-6-10/h7,9-10H,3-6H2,1-2H3","Diethanolisopropylamine","CC(C)N(CCO)CCO",-0.300000012,"8498;86295070","NORMAN:(NS00021572);PubChem class - safety and toxic;PubChem:(8498 86295070);ZINC bio:(ZINC00394095)",67379202,148.133277893066,134.734656,"C7H17NO2","[M + H]+","Alkaloids",0.46095198392868,"Fatty acyls",0.528759479522705,"Fatty alcohols",0.577777326107025,"1,2-aminoalcohols",0.799958348274231,"Alkanolamines",0.858443677425385,"Amines",0.99904602766037,"Organonitrogen compounds",0.999984622001648,"Organic nitrogen compounds",0.99997615814209,"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","246_544.34_2.3_peak",0.067786140875648,2.91818775708451,1.54507270967815,1.1688590901519,246,"246_544.34_2.3_peak",544.34,2.3,"93_mapp_batch_00037_sirius_246",172,1,1,1,"0.3379618979691292",-20.0275219176576,"N/A",4006.91465052751,"C26H52NO7P","[M + Na]+","YAMUFBLWGFFICM","InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/p+1","Lysolecithin","CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O",5.80000019,"440164;3082003;6030826;5280634;5313986;5313987;5313988;6449974;10075405;10075406;16081932;24779466;57369594;57369595;71309832;71309833;88895073;117064622;117064623;118976075;131707439;131707440","HMDB:(2815);SuperNatural:(SN00036456 SN00036457);ZINC bio:(ZINC08218947 ZINC08218951);additional;MeSH:(440164 5313988 6449974 16081932);PubMed;COCONUT:(CNP0152025);Natural Products:(UNPD65944);PubChem:(440164 3082003 6030826 5280634 5313986 5313987 5313988 6449974 10075405 10075406 16081932 24779466 57369594 57369595 71309832 71309833 88895073 117064622 117064623 118976075 131707439 131707440);CHEBI:(72589 28610);PubChem class - bio and metabolites;KEGG:(C03916);YMDB:(1190 1810);Training Set;Biocyc:(CPD-8346)",20572526,544.339813232422,136.319646,"C26H52NO7P","[M + Na]+","Fatty acids",0.998513162136078,"Glycerophospholipids",0.998569130897522,"Glycerophosphocholines",0.994262516498566,"1-alkyl,2-acylglycero-3-phosphocholines",0.545991003513336,"1-alkyl,2-acylglycero-3-phosphocholines",0.545991003513336,"Glycerophosphocholines",0.995339274406433,"Glycerophospholipids",0.996962130069733,"Lipids and lipid-like molecules",0.997897744178772,"Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-alkyl,2-acylglycero-3-phosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","25_169.06_6.7_peak",0.37632026490552,1.43611033548221,0.522166594800234,0.424442394224187,25,"25_169.06_6.7_peak",169.06,6.7,"332_mapp_batch_00037_sirius_25",87,1,1,1,"0.5323296258771897",-29.9299243870143,"N/A",36.6010477808542,"C5H10N2O3","[M + Na]+","ZDXPYRJPNDTMRX","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","glutamin","C(CC(=O)N)C(C(=O)O)N",-1.80237091,"738;5961;145815;3949139;5460866;5460862;5460863;5460865;5460870;5460871;6992086;6992096;11789351;15560190;15560193;15560194;16213341;16217249;16217534;16217562;16217702;25244553;60111834;56835788;57616937;59584414;59274060;58203006;71308839;71308840;71308841;71308842;71309440;71309658;71309916;71309977;86671832;87103585;87103617;87528065;87151912;88901893;88959280;87944963;87945056;90973518;91337929;101964087;101964088;102387240;117059134;124202803;129848886;131879741","HMDB:(641 3423);PubChem class - food;SuperNatural:(SN00002229 SN00002216);ZINC bio:(ZINC01532526 ZINC01532609);additional;HSDB:(56-85-9);MeSH:(5961 145815);Plantcyc:(GLN GLUTAMIDE);PubMed;NORMAN:(NS00006419);COCONUT:(CNP0361973);KNApSAcK:(1359);Natural Products:(UNPD3701);PubChem:(738 5961 145815 3949139 5460866 5460862 5460863 5460865 5460870 5460871 6992086 6992096 11789351 15560190 15560193 15560194 16213341 16217249 16217534 16217562 16217702 25244553 60111834 56835788 57616937 59584414 59274060 58203006 71308839 71308840 71308841 71308842 71309440 71309658 71309916 71309977 86671832 87103585 87103617 87528065 87151912 88901893 88959280 87944963 87945056 90973518 91337929 101964087 101964088 102387240 117059134 124202803 129848886 131879741);CHEBI:(32666 32678 32665 28300 32672 17061 58359 32673 18050 32679 58000);PubChem class - bio and metabolites;KEGG:(C00064 C00303 C00819);PubChem class - safety and toxic;YMDB:(990 2);Training Set;PubChem class - drug;Biocyc:(GLN GLUTAMIDE)",255847294,169.058532714844,402.64401,"C5H10N2O3","[M + Na]+","Amino acids and Peptides",0.983156740665436,"Small peptides",0.996983349323273,"Aminoacids",0.904479146003723,"Glutamine and derivatives",0.678760945796967,"Amino acids and derivatives",0.96898627281189,"Amino acids, peptides, and analogues",0.96749073266983,"Carboxylic acids and derivatives",0.999420285224915,"Organic acids and derivatives",0.999988913536072,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","251_316.18_1.3_peak",0.327890738652625,1.44271341843499,0.528784750373879,0.484270849902342,251,"251_316.18_1.3_peak",316.18,1.3,"165_mapp_batch_00037_sirius_251",278,1,1,1,"0.18445954306909826",-260.160061416092,"N/A",89.7826937840849,"C15H25NO6","[M + H]+","GXIRVRAYFXJIRQ","InChI=1S/C15H25NO6/c1-9(17)15(21,14(2,3)20)13(19)22-8-10-4-6-16-7-5-11(18)12(10)16/h4,9,11-12,17-18,20-21H,5-8H2,1-3H3","null","CC(C(C(=O)OCC1=CCN2C1C(CC2)O)(C(C)(C)O)O)O",-1.79999995,"12085705","COCONUT:(CNP0174539);Natural Products:(UNPD177524);PubChem:(12085705);SuperNatural:(SN00276379);KEGG Mine",8593113090,316.175598144531,76.22577,"C15H25NO6","[M + H]+","Amino acids and Peptides",0.753405630588531,"Small peptides",0.221051752567291,"Dipeptides",0.036768302321434,"Hexoses",0.738010048866272,"Monosaccharides",0.654756128787994,"Carbohydrates and carbohydrate conjugates",0.808790862560272,"Organooxygen compounds",0.999997496604919,"Organic oxygen compounds",1,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","252_547.27_6_peak",0.872458191274154,1.20649576486818,0.270822851306336,0.0592553755252038,252,"252_547.27_6_peak",547.27,6,"128_mapp_batch_00037_sirius_252",137,2,1,4,"0.39578299403143574",-306.21763403001,"N/A",14.2745619954173,"C32H36N4O3","[M + Na]+","OLQFKFSAJNUOPT","InChI=1S/C32H36N4O3/c1-2-3-13-30-35-28-19-18-25(34-32(39)33-24-9-5-4-6-10-24)20-29(28)36(30)21-22-14-16-23(17-15-22)26-11-7-8-12-27(26)31(37)38/h7-8,11-12,14-20,24H,2-6,9-10,13,21H2,1H3,(H,37,38)(H2,33,34,39)","2-[4-[[2-butyl-6-(cyclohexylcarbamoylamino)benzimidazol-1-yl]methyl]phenyl]benzoic acid","CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2)NC(=O)NC5CCCCC5",6.69999981,"131590","MeSH:(131590);PubChem:(131590);PubMed",70,547.267639160156,358.52505,"C32H36N4O3","[M + Na]+","Alkaloids",0.914461255073547,"Tryptophan alkaloids",0.704454064369202,"Isoquinoline alkaloids",0.0670906901359558,"Urazoles",0.702715933322906,"Triazolidinones",0.476756572723389,"Triazolidines",0.315053343772888,"Azolidines",0.906088769435883,"Organoheterocyclic compounds",0.998379349708557,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Triazoles; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Azolidines; Urazoles; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","256_307.11_6_peak",0.697591009553166,0.758140599260545,-0.399462669913175,0.156399125160653,256,"256_307.11_6_peak",307.11,6,"383_mapp_batch_00037_sirius_256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C15H18N2O3S","[M + H]+","Alkaloids",0.794808685779572,"Small peptides",0.261733382940292,"Dipeptides",0.244119390845299,"Amino acids and derivatives",0.741960346698761,"Amino acids and derivatives",0.741960346698761,"Amino acids, peptides, and analogues",0.732535421848297,"Carboxylic acids and derivatives",0.999019026756287,"Organic acids and derivatives",0.999934196472168,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 2,4-disubstituted thiazoles; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","258_221.04_4.9_peak",0.836742093648625,1.14307291952987,0.192917439675359,0.077408382586554,258,"258_221.04_4.9_peak",221.04,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","259_151.08_3.3_peak",0.655797744643948,NA,NA,0.183230081247581,259,"259_151.08_3.3_peak",151.08,3.3,"391_mapp_batch_00037_sirius_259",264,1,1,1,"0.20088202864075938",-46.7525001254448,"N/A",64.791075617257,"C9H10O2","[M + H]+","YOMSJEATGXXYPX","InChI=1S/C9H10O2/c1-3-7-4-5-8(10)9(6-7)11-2/h3-6,10H,1H2,2H3","Allspice","COC1=C(C=CC(=C1)C=C)O",2.02967095,"332;139026123","HMDB:(13744);PubChem class - food;SuperNatural:(SN00156511);ZINC bio:(ZINC01849800);additional;MeSH:(332);Plantcyc:(CPD-1072);PubMed;NORMAN:(NS00005168);COCONUT:(CNP0357819);KNApSAcK:(29546);Natural Products:(UNPD42611);PubChem:(332 139026123);CHEBI:(42438);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C17883);PubChem class - safety and toxic;YMDB:(1624);Training Set;Biocyc:(CPD-1072)",17402161534,151.075454711914,199.064676,"C9H10O2","[M + H]+","Shikimates and Phenylpropanoids",0.98735100030899,"Phenylpropanoids (C6-C3)",0.868181645870209,"Cinnamic acids and derivatives",0.696841418743134,"Cresols",0.761364161968231,NA,NA,"Cresols",0.761364161968231,"Phenols",0.87143212556839,"Benzenoids",0.999865531921387,"Organic compounds; Phenols; Organooxygen compounds; Cresols; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","26_810.6_0.9_peak",0.217694583619661,4.17279016896912,2.06101237571781,0.662152376348692,26,"26_810.6_0.9_peak",810.6,0.9,"376_mapp_batch_00037_sirius_26",238,1,1,1,"0.23837893052230574",-13.0272353740726,"N/A",42.8862971618447,"C46H84NO8P","[M + H]+","LKZIWAABXRQNGG","InChI=1S/C46H84NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-26-19-17-15-13-11-9-7-2/h14,16,20-21,23-24,27-28,44H,6-13,15,17-19,22,25-26,29-43H2,1-5H3/p+1","1-adrenoyl-2-palmitoyl-sn-glycero-3-phosphocholine","CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC[N+](C)(C)C",13.8000002,"52923621;52923622;134747029;134747030","COCONUT:(CNP0376351);HMDB:(8626);PubChem:(52923621 52923622 134747029 134747030);CHEBI:(88859);PubChem class - bio and metabolites;Lipid:(PC 38:4)",4313841706,810.600402832031,55.244706,"C46H84NO8P","[M + H]+","Fatty acids",0.999934315681458,"Glycerophospholipids",0.999237418174744,"Glycerophosphocholines",0.997842907905579,"Phosphatidylcholines",0.985041439533234,"Phosphatidylcholines",0.985041439533234,"Glycerophosphocholines",0.99732768535614,"Glycerophospholipids",0.999881386756897,"Lipids and lipid-like molecules",0.999950170516968,"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2604_123.05_1_peak",0.598187193972742,0.472644605763044,-1.08117230502458,0.22316288860745,2604,"2604_123.05_1_peak",123.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","263_177.11_0.7_peak",0.113658581930454,1.06106272833494,0.0855099486020058,0.944397766764107,263,"263_177.11_0.7_peak",177.11,0.7,"255_mapp_batch_00037_sirius_263",317,1,1,1,"0.10840434317229711",-62.6677091401875,"N/A",58.8411550557581,"C8H16O4","[M + H]+","HSOWPFQKRRJHNS","InChI=1S/C8H16O4/c1-2-3-4-5-6(9)7(10)8(11)12/h6-7,9-10H,2-5H2,1H3,(H,11,12)","2,3-dihydroxyoctanoic acid","CCCCCC(C(C(=O)O)O)O",0.899999976,"12465291","PubChem:(12465291);COCONUT:(CNP0086711)",2097154,177.112457275391,44.7164748,"C8H16O4","[M + H]+","Fatty acids",0.875328302383423,"Fatty Acids and Conjugates",0.835120975971222,"Dicarboxylic acids",0.634254038333893,"Medium-chain fatty acids",0.529123544692993,"Medium-chain fatty acids",0.529123544692993,"Fatty acids and conjugates",0.397113472223282,"Fatty Acyls",0.642594933509827,"Lipids and lipid-like molecules",0.679368436336517,"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
